"external_references","severity","detection_time","cvss2_score","condition","updated","cvss3_score","Architecture","published","Name","Version","cve","Title"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1839073"",""https://lists.debian.org/debian-lts-announce/2023/08/msg00008.html"",""https://lists.debian.org/debian-lts-announce/2023/08/msg00010.html"",""https://www.debian.org/security/2023/dsa-5464"",""https://www.debian.org/security/2023/dsa-5469"",""https://www.mozilla.org/security/advisories/mfsa2023-29/"",""https://www.mozilla.org/security/advisories/mfsa2023-30/"",""https://www.mozilla.org/security/advisories/mfsa2023-31/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-4047""]","High","2023-10-05T15:56:52+00:00",0,"less than 116.0","2023-08-09",8.8,"x86","2023-08-01","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-4047","CVE-2023-4047 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1837686"",""https://lists.debian.org/debian-lts-announce/2023/08/msg00008.html"",""https://lists.debian.org/debian-lts-announce/2023/08/msg00010.html"",""https://www.debian.org/security/2023/dsa-5464"",""https://www.debian.org/security/2023/dsa-5469"",""https://www.mozilla.org/security/advisories/mfsa2023-29/"",""https://www.mozilla.org/security/advisories/mfsa2023-30/"",""https://www.mozilla.org/security/advisories/mfsa2023-31/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-4046""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 116.0","2023-08-09",5.3,"x86","2023-08-01","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-4046","CVE-2023-4046 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1833876"",""https://lists.debian.org/debian-lts-announce/2023/08/msg00008.html"",""https://lists.debian.org/debian-lts-announce/2023/08/msg00010.html"",""https://www.debian.org/security/2023/dsa-5464"",""https://www.debian.org/security/2023/dsa-5469"",""https://www.mozilla.org/security/advisories/mfsa2023-29/"",""https://www.mozilla.org/security/advisories/mfsa2023-30/"",""https://www.mozilla.org/security/advisories/mfsa2023-31/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-4045""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 116.0","2023-08-09",5.3,"x86","2023-08-01","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-4045","CVE-2023-4045 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1839703"",""https://www.mozilla.org/security/advisories/mfsa2023-26/"",""https://www.mozilla.org/security/advisories/mfsa2023-27/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-3600""]","High","2023-10-05T15:56:52+00:00",0,"less than 115.0.2","2023-07-31",8.8,"x86","2023-07-12","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-3600","CVE-2023-3600 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1839464"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-3482""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-11",6.5,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-3482","CVE-2023-3482 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1750870%2C1825552%2C1826206%2C1827076%2C1828690%2C1833503%2C1835710%2C1838587"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37212""]","High","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-11",8.8,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37212","CVE-2023-37212 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1832306%2C1834862%2C1835886%2C1836550%2C1837450"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00006.html"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00015.html"",""https://www.debian.org/security/2023/dsa-5450"",""https://www.debian.org/security/2023/dsa-5451"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://www.mozilla.org/security/advisories/mfsa2023-23/"",""https://www.mozilla.org/security/advisories/mfsa2023-24/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37211""]","High","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-12",8.8,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37211","CVE-2023-37211 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1821886"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37210""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-11",6.5,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37210","CVE-2023-37210 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1837993"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37209""]","High","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-11",8.8,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37209","CVE-2023-37209 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1813299"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37206""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-11",6.5,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37206","CVE-2023-37206 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1704420"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37205""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-11",6.5,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37205","CVE-2023-37205 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1832195"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37204""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-11",6.5,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37204","CVE-2023-37204 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=291640"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37203""]","High","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-11",7.8,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37203","CVE-2023-37203 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1837675"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00006.html"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00015.html"",""https://www.debian.org/security/2023/dsa-5450"",""https://www.debian.org/security/2023/dsa-5451"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://www.mozilla.org/security/advisories/mfsa2023-23/"",""https://www.mozilla.org/security/advisories/mfsa2023-24/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37208""]","High","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-12",7.8,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37208","CVE-2023-37208 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1816287"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00006.html"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00015.html"",""https://www.debian.org/security/2023/dsa-5450"",""https://www.debian.org/security/2023/dsa-5451"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://www.mozilla.org/security/advisories/mfsa2023-23/"",""https://www.mozilla.org/security/advisories/mfsa2023-24/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37207""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-12",6.5,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37207","CVE-2023-37207 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1834711"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00006.html"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00015.html"",""https://www.debian.org/security/2023/dsa-5450"",""https://www.debian.org/security/2023/dsa-5451"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://www.mozilla.org/security/advisories/mfsa2023-23/"",""https://www.mozilla.org/security/advisories/mfsa2023-24/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37202""]","High","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-12",8.8,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37202","CVE-2023-37202 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1826002"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00006.html"",""https://lists.debian.org/debian-lts-announce/2023/07/msg00015.html"",""https://www.debian.org/security/2023/dsa-5450"",""https://www.debian.org/security/2023/dsa-5451"",""https://www.mozilla.org/security/advisories/mfsa2023-22/"",""https://www.mozilla.org/security/advisories/mfsa2023-23/"",""https://www.mozilla.org/security/advisories/mfsa2023-24/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-37201""]","High","2023-10-05T15:56:52+00:00",0,"less than 115.0","2023-07-12",8.8,"x86","2023-07-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-37201","CVE-2023-37201 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1746447%2C1820903%2C1832832"",""https://www.mozilla.org/security/advisories/mfsa2023-20/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-34417""]","Critical","2023-10-05T15:56:52+00:00",0,"less than 114.0","2023-06-27",9.8,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-34417","CVE-2023-34417 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1752703%2C1818394%2C1826875%2C1827340%2C1827655%2C1828065%2C1830190%2C1830206%2C1830795%2C1833339"",""https://www.mozilla.org/security/advisories/mfsa2023-19/"",""https://www.mozilla.org/security/advisories/mfsa2023-20/"",""https://www.mozilla.org/security/advisories/mfsa2023-21/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-34416""]","Critical","2023-10-05T15:56:52+00:00",0,"less than 114.0","2023-06-27",9.8,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-34416","CVE-2023-34416 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1811999"",""https://www.mozilla.org/security/advisories/mfsa2023-20/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-34415""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 114.0","2023-06-27",6.1,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-34415","CVE-2023-34415 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1695986"",""https://www.mozilla.org/security/advisories/mfsa2023-19/"",""https://www.mozilla.org/security/advisories/mfsa2023-20/"",""https://www.mozilla.org/security/advisories/mfsa2023-21/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-34414""]","Low","2023-10-05T15:56:52+00:00",0,"less than 114.0","2023-06-27",3.1,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-34414","CVE-2023-34414 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1823077"",""https://www.mozilla.org/security/advisories/mfsa2023-13/"",""https://www.mozilla.org/security/advisories/mfsa2023-14/"",""https://www.mozilla.org/security/advisories/mfsa2023-15/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-29545""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 112.0","2023-06-27",6.5,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-29545","CVE-2023-29545 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1811331"",""https://www.mozilla.org/security/advisories/mfsa2023-05/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-25736""]","Critical","2023-10-05T15:56:52+00:00",0,"less than 110.0","2023-06-27",9.8,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-25736","CVE-2023-25736 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1808632"",""https://www.mozilla.org/security/advisories/mfsa2023-05/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-25733""]","High","2023-10-05T15:56:52+00:00",0,"less than 110.0","2023-06-27",7.5,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-25733","CVE-2023-25733 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1530709"",""https://www.mozilla.org/security/advisories/mfsa2019-34/"",""https://nvd.nist.gov/vuln/detail/CVE-2019-25136""]","Critical","2023-10-05T15:56:52+00:00",0,"less than 70.0","2023-06-27",10,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2019-25136","CVE-2019-25136 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1746479%2C1806852%2C1815987%2C1820359%2C1823568%2C1824803%2C1824834%2C1825170%2C1827020%2C1828130"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32216""]","Critical","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-27",9.8,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32216","CVE-2023-32216 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1776755"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32210""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-27",6.5,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32210","CVE-2023-32210 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1767194"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32209""]","High","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-27",7.5,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32209","CVE-2023-32209 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1646034"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32208""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-27",5.3,"x86","2023-06-19","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32208","CVE-2023-32208 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1540883%2C1751943%2C1814856%2C1820210%2C1821480%2C1827019%2C1827024%2C1827144%2C1827359%2C1830186"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://www.mozilla.org/security/advisories/mfsa2023-17/"",""https://www.mozilla.org/security/advisories/mfsa2023-18/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32215""]","High","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-09",8.8,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32215","CVE-2023-32215 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1826666"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://www.mozilla.org/security/advisories/mfsa2023-17/"",""https://www.mozilla.org/security/advisories/mfsa2023-18/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32213""]","High","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-09",8.8,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32213","CVE-2023-32213 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1826622"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://www.mozilla.org/security/advisories/mfsa2023-17/"",""https://www.mozilla.org/security/advisories/mfsa2023-18/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32212""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-09",4.3,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32212","CVE-2023-32212 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1823379"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://www.mozilla.org/security/advisories/mfsa2023-17/"",""https://www.mozilla.org/security/advisories/mfsa2023-18/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32211""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-09",6.5,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32211","CVE-2023-32211 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1826116"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://www.mozilla.org/security/advisories/mfsa2023-17/"",""https://www.mozilla.org/security/advisories/mfsa2023-18/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32207""]","High","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-21",8.8,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32207","CVE-2023-32207 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1824892"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://www.mozilla.org/security/advisories/mfsa2023-17/"",""https://www.mozilla.org/security/advisories/mfsa2023-18/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32206""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-09",6.5,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32206","CVE-2023-32206 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1753339"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1753341"",""https://www.mozilla.org/security/advisories/mfsa2023-16/"",""https://www.mozilla.org/security/advisories/mfsa2023-17/"",""https://www.mozilla.org/security/advisories/mfsa2023-18/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-32205""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 113.0","2023-06-21",4.3,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-32205","CVE-2023-32205 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1763625%2C1814314%2C1815798%2C1815890%2C1819239%2C1819465%2C1819486%2C1819492%2C1819957%2C1820514%2C1820776%2C1821838%2C1822175%2C1823547"",""https://www.mozilla.org/security/advisories/mfsa2023-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-29551""]","High","2023-10-05T15:56:52+00:00",0,"less than 112.0","2023-06-09",8.8,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-29551","CVE-2023-29551 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1720594%2C1812498%2C1814217%2C1818357%2C1751945%2C1818762%2C1819493%2C1820389%2C1820602%2C1821448%2C1822413%2C1824828"",""https://www.mozilla.org/security/advisories/mfsa2023-13/"",""https://www.mozilla.org/security/advisories/mfsa2023-14/"",""https://www.mozilla.org/security/advisories/mfsa2023-15/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-29550""]","High","2023-10-05T15:56:52+00:00",0,"less than 112.0","2023-06-09",8.8,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-29550","CVE-2023-29550 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1823042"",""https://www.mozilla.org/security/advisories/mfsa2023-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-29549""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 112.0","2023-06-09",6.5,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-29549","CVE-2023-29549 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1822754"",""https://www.mozilla.org/security/advisories/mfsa2023-13/"",""https://www.mozilla.org/security/advisories/mfsa2023-14/"",""https://www.mozilla.org/security/advisories/mfsa2023-15/"",""https://nvd.nist.gov/vuln/detail/CVE-2023-29548""]","Medium","2023-10-05T15:56:52+00:00",0,"less than 112.0","2023-06-09",6.5,"x86","2023-06-02","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2023-29548","CVE-2023-29548 affects Mozilla Firefox 45.0 (x86 ru)"
